City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,1900,903.23,Lufthansa,ICN,2023-10-23,2023-10-29,http://kayak.com/flights/NAP-ICN/2023-10-23/2023-10-29/,903.23,1
Paris,França,620,73.41,Ryanair,PAR,2023-03-26,2023-03-30,http://kayak.com/flights/NAP-PAR/2023-03-26/2023-03-30/,73.41,1
Londres,Reino Unido,170,40.89,Wizz Air,LON,2023-03-09,2023-03-14,http://kayak.com/flights/NAP-LON/2023-03-09/2023-03-14/,40.89,1
Nova Iorque,Estados Unidos,765,369.84,Lufthansa,NYC,2023-03-08,2023-03-15,http://kayak.com/flights/NAP-NYC/2023-03-08/2023-03-15/,369.84,1
Los Angeles,Estados Unidos,955,505.51,ITA Airways,LAX,2023-03-09,2023-03-16,http://kayak.com/flights/NAP-LAX/2023-03-09/2023-03-16/,505.51,1
Copenhaga,Dinamarca,360,181.21,easyJet,CPH,2023-06-17,2023-06-24,http://kayak.com/flights/NAP-CPH/2023-06-17/2023-06-24/,181.21,1
Madrid,Espanha,1635,93.86,Várias companhias aéreas,MAD,2023-04-29,2023-05-03,http://kayak.com/flights/NAP-MAD/2023-04-29/2023-05-03/,93.86,1
Barcelona,Espanha,125,44.61,Ryanair,BCN,2023-05-04,2023-05-10,http://kayak.com/flights/NAP-BCN/2023-05-04/2023-05-10/,44.61,1
Lisboa,Portugal,385,118.02,Várias companhias aéreas,LIS,2023-05-13,2023-05-20,http://kayak.com/flights/NAP-LIS/2023-05-13/2023-05-20/,118.02,1
Frankfurt,Alemanha,910,100.36,Várias companhias aéreas,FRA,2023-03-17,2023-03-23,http://kayak.com/flights/NAP-FRA/2023-03-17/2023-03-23/,100.36,1
Viena,Áustria,385,67.84,Várias companhias aéreas,VIE,2023-03-09,2023-03-14,http://kayak.com/flights/NAP-VIE/2023-03-09/2023-03-14/,67.84,1
Amesterdão,Holanda,450,100.36,easyJet,AMS,2023-06-06,2023-06-11,http://kayak.com/flights/NAP-AMS/2023-06-06/2023-06-11/,100.36,1
Miami,Estados Unidos,945,486.0,ITA Airways,MIA,2023-03-08,2023-03-15,http://kayak.com/flights/NAP-MIA/2023-03-08/2023-03-15/,486.0,1
São Francisco,Estados Unidos,1880,461.84,British Airways,SFO,2023-09-20,2023-09-27,http://kayak.com/flights/NAP-SFO/2023-09-20/2023-09-27/,461.84,1
Roma,Itália,795,69.7,Ryanair,ROM,2023-03-30,2023-04-04,http://kayak.com/flights/NAP-ROM/2023-03-30/2023-04-04/,69.7,1
Boston,Estados Unidos,2020,457.19,Várias companhias aéreas,BOS,2023-03-08,2023-03-14,http://kayak.com/flights/NAP-BOS/2023-03-08/2023-03-14/,457.19,1
Berlim,Alemanha,1005,94.79,Várias companhias aéreas,BER,2023-05-25,2023-05-29,http://kayak.com/flights/NAP-BER/2023-05-25/2023-05-29/,94.79,1
