City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Incheon,Coreia do Sul,2400,678.58,LOT,ICN,2023-06-07,2023-06-11,http://kayak.com/flights/MXP-ICN/2023-06-07/2023-06-11/,678.58,1.0
Paris,França,110,51.55,easyJet,PAR,2023-06-05,2023-06-09,http://kayak.com/flights/MXP-PAR/2023-06-05/2023-06-09/,51.55,1.0
Londres,Reino Unido,120,48.74,Ryanair,LON,2023-05-10,2023-05-15,http://kayak.com/flights/MXP-LON/2023-05-10/2023-05-15/,48.74,1.0
Nova Iorque,Estados Unidos,1425,350.54,Várias companhias aéreas,NYC,2023-03-27,2023-04-03,http://kayak.com/flights/MXP-NYC/2023-03-27/2023-04-03/,350.54,1.0
Los Angeles,Estados Unidos,2005,477.07,Scandinavian Airlines,LAX,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-LAX/2023-04-19/2023-04-26/,477.07,1.0
Copenhaga,Dinamarca,130,65.61,easyJet,CPH,2023-09-26,2023-10-02,http://kayak.com/flights/MXP-CPH/2023-09-26/2023-10-02/,65.61,1.0
Barcelona,Espanha,105,43.12,Ryanair,BCN,2023-10-16,2023-10-20,http://kayak.com/flights/MXP-BCN/2023-10-16/2023-10-20/,43.12,1.0
Madrid,Espanha,845,78.73,Várias companhias aéreas,MAD,2023-05-17,2023-05-22,http://kayak.com/flights/MXP-MAD/2023-05-17/2023-05-22/,78.73,1.0
Banguecoque,Tailândia,1165,643.9,Gulf Air,BKK,2023-09-09,2023-09-16,http://kayak.com/flights/MXP-BKK/2023-09-09/2023-09-16/,643.9,1.0
Miami,Estados Unidos,1065,415.21,KLM,MIA,2023-03-27,2023-04-03,http://kayak.com/flights/MXP-MIA/2023-03-27/2023-04-03/,415.21,1.0
São Francisco,Estados Unidos,1395,434.89,TAP AIR PORTUGAL,SFO,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-SFO/2023-04-19/2023-04-26/,434.89,1.0
Lisboa,Portugal,170,83.42,easyJet,LIS,2023-09-21,2023-09-27,http://kayak.com/flights/MXP-LIS/2023-09-21/2023-09-27/,83.42,1.0
Frankfurt,Alemanha,620,121.85,Ryanair,FRA,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-FRA/2023-04-19/2023-04-26/,121.85,1.0
Viena,Áustria,90,47.81,Ryanair,VIE,2023-07-21,2023-07-25,http://kayak.com/flights/MXP-VIE/2023-07-21/2023-07-25/,47.81,1.0
Boston,Estados Unidos,1500,442.39,Scandinavian Airlines,BOS,2023-04-17,2023-04-24,http://kayak.com/flights/MXP-BOS/2023-04-17/2023-04-24/,442.39,1.0
Amesterdão,Holanda,115,104.98,easyJet,AMS,2023-03-30,2023-04-04,http://kayak.com/flights/MXP-AMS/2023-03-30/2023-04-04/,104.98,1.0
Roma,Itália,825,64.68,Ryanair,ROM,2023-05-09,2023-05-13,http://kayak.com/flights/MXP-ROM/2023-05-09/2023-05-13/,64.68,1.0
Las Vegas,Estados Unidos,1670,703.89,British Airways,LAS,2023-06-17,2023-06-24,http://kayak.com/flights/MXP-LAS/2023-06-17/2023-06-24/,703.89,1.0
Berlim,Alemanha,105,55.3,Ryanair,BER,2023-06-15,2023-06-19,http://kayak.com/flights/MXP-BER/2023-06-15/2023-06-19/,55.3,1.0
Manila,Filipinas,2270,918.52,Etihad Airways,MNL,2024-03-08,2024-03-12,http://kayak.com/flights/MXP-MNL/2024-03-08/2024-03-12/,918.52,1.0
Nova Deli,Índia,1830,494.88,Gulf Air,DEL,2023-09-29,2023-10-06,http://kayak.com/flights/MXP-DEL/2023-09-29/2023-10-06/,494.88,1.0
Munique,Alemanha,390,224.01,Várias companhias aéreas,MUC,2023-04-24,2023-04-28,http://kayak.com/flights/MXP-MUC/2023-04-24/2023-04-28/,224.01,1.0
Atlanta,Estados Unidos,795,527.68,British Airways,ATL,2023-03-27,2023-04-03,http://kayak.com/flights/MXP-ATL/2023-03-27/2023-04-03/,527.68,1.0
Newark,Estados Unidos,914,361.79,KLM,EWR,2023-04-17,2023-04-23,http://kayak.com/flights/MXP-EWR/2023-04-17/2023-04-23/,361.79,1.0
Dubai,Emirados Árabes Unidos,2245,296.18,Várias companhias aéreas,DXB,2023-03-30,2023-04-04,http://kayak.com/flights/MXP-DXB/2023-03-30/2023-04-04/,296.18,1.0
Singapura,Singapura,2225,590.48,Air China,SIN,2023-06-13,2023-06-19,http://kayak.com/flights/MXP-SIN/2023-06-13/2023-06-19/,590.48,1.0
Atenas,Grécia,165,65.61,Wizz Air,ATH,2023-06-02,2023-06-07,http://kayak.com/flights/MXP-ATH/2023-06-02/2023-06-07/,65.61,1.0
Zurique,Suíça,55,164.96,SWISS,ZRH,2023-04-06,2023-04-13,http://kayak.com/flights/MXP-ZRH/2023-04-06/2023-04-13/,164.96,1.0
Seattle,Estados Unidos,1490,655.15,KLM,SEA,2023-03-27,2023-04-03,http://kayak.com/flights/MXP-SEA/2023-03-27/2023-04-03/,655.15,1.0
Telavive,Israel,260,90.92,Wizz Air,TLV,2023-06-07,2023-06-12,http://kayak.com/flights/MXP-TLV/2023-06-07/2023-06-12/,90.92,1.0
Dallas,Estados Unidos,1206,663.59,KLM,DFW,2023-04-03,2023-04-10,http://kayak.com/flights/MXP-DFW/2023-04-03/2023-04-10/,663.59,1.0
Istambul,Turquia,615,171.52,Lufthansa,IST,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-IST/2023-04-19/2023-04-26/,171.52,1.0
Cidade do México,México,910,706.7,Delta,MEX,2023-04-03,2023-04-10,http://kayak.com/flights/MXP-MEX/2023-04-03/2023-04-10/,706.7,1.0
Bogotá,Colômbia,850,735.75,Air Europa,BOG,2023-05-17,2023-05-23,http://kayak.com/flights/MXP-BOG/2023-05-17/2023-05-23/,735.75,1.0
Palma de Maiorca,Espanha,105,28.12,Ryanair,PMI,2023-04-12,2023-04-19,http://kayak.com/flights/MXP-PMI/2023-04-12/2023-04-19/,28.12,1.0
Denver,Estados Unidos,845,696.39,British Airways,DEN,2023-04-17,2023-04-24,http://kayak.com/flights/MXP-DEN/2023-04-17/2023-04-24/,696.39,1.0
Sydney,Austrália,2505,1421.83,Várias companhias aéreas,SYD,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-SYD/2023-04-19/2023-04-26/,1421.83,1.0
Bruxelas,Bélgica,95,84.36,Brussels Airlines,BRU,2023-04-19,2023-04-24,http://kayak.com/flights/MXP-BRU/2023-04-19/2023-04-24/,84.36,1.0
Chicago,Estados Unidos,1905,430.21,Scandinavian Airlines,ORD,2023-09-15,2023-09-21,http://kayak.com/flights/MXP-ORD/2023-09-15/2023-09-21/,430.21,1.0
Málaga,Espanha,160,36.56,Ryanair,AGP,2023-10-11,2023-10-18,http://kayak.com/flights/MXP-AGP/2023-10-11/2023-10-18/,36.56,1.0
Cancún,México,2105,629.84,TAP AIR PORTUGAL,CUN,2023-11-15,2023-11-22,http://kayak.com/flights/MXP-CUN/2023-11-15/2023-11-22/,629.84,1.0
Orlando,Estados Unidos,1214,525.81,Várias companhias aéreas,MCO,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-MCO/2023-04-19/2023-04-26/,525.81,1.0
Dublin,Irlanda,695,70.3,Ryanair,DUB,2023-05-03,2023-05-10,http://kayak.com/flights/MXP-DUB/2023-05-03/2023-05-10/,70.3,1.0
"Washington, D.C.",Estados Unidos,1530,436.77,Scandinavian Airlines,WAS,2023-11-15,2023-11-22,http://kayak.com/flights/MXP-WAS/2023-11-15/2023-11-22/,436.77,1.0
Manchester,Reino Unido,865,68.42,Várias companhias aéreas,MAN,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-MAN/2023-04-19/2023-04-26/,68.42,1.0
Toronto,Canadá,1199,510.81,Várias companhias aéreas,YYZ,2023-04-03,2023-04-10,http://kayak.com/flights/MXP-YYZ/2023-04-03/2023-04-10/,510.81,1.0
Porto,Portugal,160,36.56,easyJet,OPO,2023-05-24,2023-05-31,http://kayak.com/flights/MXP-OPO/2023-05-24/2023-05-31/,36.56,1.0
Oslo,Noruega,770,130.28,Várias companhias aéreas,OSL,2023-06-05,2023-06-09,http://kayak.com/flights/MXP-OSL/2023-06-05/2023-06-09/,130.28,1.0
Joanesburgo,África do Sul,1290,463.01,Air France,JNB,2023-05-09,2023-05-16,http://kayak.com/flights/MXP-JNB/2023-05-09/2023-05-16/,463.01,1.0
Varsóvia,Polónia,950,150.9,Ryanair,WAW,2023-04-09,2023-04-14,http://kayak.com/flights/MXP-WAW/2023-04-09/2023-04-14/,150.9,1.0
Dusseldorf,Alemanha,1525,130.28,Várias companhias aéreas,DUS,2023-05-10,2023-05-14,http://kayak.com/flights/MXP-DUS/2023-05-10/2023-05-14/,130.28,1.0
Fort Lauderdale,Estados Unidos,1207,480.82,British Airways,FLL,2023-08-22,2023-08-28,http://kayak.com/flights/MXP-FLL/2023-08-22/2023-08-28/,480.82,1.0
Estocolmo,Suécia,440,160.28,Várias companhias aéreas,STO,2023-04-05,2023-04-09,http://kayak.com/flights/MXP-STO/2023-04-05/2023-04-09/,160.28,1.0
Hamburgo,Alemanha,395,108.73,Várias companhias aéreas,HAM,2023-04-27,2023-05-04,http://kayak.com/flights/MXP-HAM/2023-04-27/2023-05-04/,108.73,1.0
Lyon,França,60,136.84,TWIN JET,LYS,2023-09-22,2023-09-28,http://kayak.com/flights/MXP-LYS/2023-09-22/2023-09-28/,136.84,1.0
Tóquio,Japão,1400,760.12,Etihad Airways,TYO,2023-11-21,2023-11-28,http://kayak.com/flights/MXP-TYO/2023-11-21/2023-11-28/,760.12,1.0
Filadélfia,Estados Unidos,1427,540.8,British Airways,PHL,2023-04-19,2023-04-26,http://kayak.com/flights/MXP-PHL/2023-04-19/2023-04-26/,540.8,1.0
Phoenix,Estados Unidos,2017,713.26,American Airlines,PHX,2023-04-17,2023-04-24,http://kayak.com/flights/MXP-PHX/2023-04-17/2023-04-24/,713.26,1.0
Helsínquia,Finlândia,535,165.9,Lufthansa,HEL,2023-05-04,2023-05-08,http://kayak.com/flights/MXP-HEL/2023-05-04/2023-05-08/,165.9,1.0
Denpasar,Indonésia,2555,901.65,Várias companhias aéreas,DPS,2023-06-05,2023-06-11,http://kayak.com/flights/MXP-DPS/2023-06-05/2023-06-11/,901.65,1.0
